origin_id,origin_name,target_id,target_name,relationship_type,relationship_source,curation_status,notes
LC-0223,Memorial de Medicina,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0223,Memorial de Medicina,LC-0240,Museu do Estado,local,wide_interconnection_columns,imported,
LC-0223,Memorial de Medicina,LC-0241,Museu do Homem do Nordeste,local,wide_interconnection_columns,imported,
LC-0223,Memorial de Medicina,LC-0248,Oficina Brennand,local,wide_interconnection_columns,imported,
LC-0223,Memorial de Medicina,LC-0343,Torre do Zeppelin,local,wide_interconnection_columns,imported,
LC-0223,Memorial de Medicina,LC-0130,Faculdade de Medicina,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,PE-AUS-0136,Morais Rego,person,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0394,Madeiras do Rosarinho,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0227,Mercado de Beberibe,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0452,Mercado da Ribeira,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0169,Igreja de Belém,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0397,Avenida Norte Miguel Arraes de Alencar,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
LC-0224,Mercado da Encruzilhada,LC-0341,Terminal de Santa Rita,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,PE-AUS-0163,Sérgio Loreto,person,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,PE-AUS-0010,Antônio de Góis,person,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,PE-AUS-0003,Aderbal Jurema,person,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0239,Museu da Abolição (Casarão de João Alfredo),local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0224,Mercado da Encruzilhada,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0227,Mercado de Beberibe,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0452,Mercado da Ribeira,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0030,Avenida Caxangá,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0085,Clube Internacional do Recife,local,wide_interconnection_columns,imported,
LC-0225,Mercado da Madalena,LC-0125,Estrada dos Remédios,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0224,Mercado da Encruzilhada,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0227,Mercado de Beberibe,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0421,Igreja de Santa Cruz,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0610,Boa Vista,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0426,TIP,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0318,Rua do Imperador,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0396,Rua da Harmonia,local,wide_interconnection_columns,imported,
LC-0452,Mercado da Ribeira,LC-0367,Rua da Aurora,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0125,Estrada dos Remédios,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0224,Mercado da Encruzilhada,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0227,Mercado de Beberibe,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0452,Mercado da Ribeira,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0050,Batutas de São José,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0171,Igreja de Nossa Senhora da Paz,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0204,Largo da Paz,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0279,Ponte Motocolombó,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
LC-0226,Mercado de Afogados,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,FH-0097,Convenção de Beberibe,historical_event,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0224,Mercado da Encruzilhada,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0452,Mercado da Ribeira,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0076,Casa de Banhos,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0341,Terminal de Santa Rita,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0400,Terminal de Passageiros,local,wide_interconnection_columns,imported,
LC-0227,Mercado de Beberibe,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0235,Morro da Conceição,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0396,Rua da Harmonia,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0224,Mercado da Encruzilhada,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0227,Mercado de Beberibe,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0229,Mercado de São José,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0452,Mercado da Ribeira,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0402,Estrada do Arraial,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0382,Painel da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0076,Casa de Banhos,local,wide_interconnection_columns,imported,
LC-0228,Mercado de Casa Amarela,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,PE-AUS-0128,Martins de Barros,person,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0180,Igreja da Penha,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0293,Praça Dom Vidal,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0083,Cinema da Glória,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0224,Mercado da Encruzilhada,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0226,Mercado de Afogados,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0227,Mercado de Beberibe,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0452,Mercado da Ribeira,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-0229,Mercado de São José,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0308,Rio Capibaribe,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0310,Rio Tejipió,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0309,Rio Mar Shopping,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0306,Rio Afogados,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0287,Praça de Casa Forte,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0228,Mercado de Casa Amarela,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0076,Casa de Banhos,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0230,Metrô do Recife,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,FH-0381,Batalha dos Guararapes,historical_event,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0333,Sítio da Trindade,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0334,Sítio do Valença (Sítio Sabiá),local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0391,Paço Alfândega,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0382,Painel da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0238,Mural da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0328,Savoy,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0225,Mercado da Madalena,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0364,Restaurante Leite,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0302,Restaurante Dom Pedro,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0373,Parque de Dois Irmãos,local,wide_interconnection_columns,imported,
LC-0404,Monte dos Guararapes,LC-0233,Monumento aos Aviadores Portugueses,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,PE-AUS-0084,Frei Caneca,person,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0136,Forte das Cinco Pontas,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0233,Monumento aos Aviadores Portugueses,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0238,Mural da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0382,Painel da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0290,Praça do Carmo,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0352,Viaduto José de Barros Lima,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0351,Viaduto Capitão Temudo,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0364,Restaurante Leite,local,wide_interconnection_columns,imported,
LC-0232,Monumento a Frei Caneca,LC-0288,Praça Dezessete,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0288,Praça Dezessete,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,PE-AUS-0086,Gago Coutinho,person,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,PE-AUS-0159,Sacadura Cabral,person,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0318,Rua do Imperador,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0175,Igreja do Divino Espírito Santo,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0232,Monumento a Frei Caneca,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0238,Mural da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0382,Painel da Batalha dos Guararapes,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0031,Avenida Dantas Barreto,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0063,Cais José Estelita,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0064,Cais Martins de Barros,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0066,Camelódromo,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0075,Casa da Cultura,local,wide_interconnection_columns,imported,
LC-0233,Monumento aos Aviadores Portugueses,LC-0370,Cais de Santa Rita,local,wide_interconnection_columns,imported,
